,code,name1,name2,type,name3
10294,013213,XYJHYNDKZFQS,兴业嘉鸿一年定开债发起式,债券型-长债,XINGYEJIAHONGYINIANDINGKAIZHAIFAQISHI
10295,013214,DMAYWGLGYCYZQA,大摩安盈稳固六个月持有债券A,债券型-混合一级,DAMOANYINGWENGULIUGEYUECHIYOUZHAIQUANA
10296,013215,DMAYWGLGYCYZQC,大摩安盈稳固六个月持有债券C,债券型-混合一级,DAMOANYINGWENGULIUGEYUECHIYOUZHAIQUANC
10297,013216,CTZGHQ90TGDZDZA,财通资管鸿启90天滚动中短债A,债券型-中短债,CAITONGZIGUANHONGQI90TIANGUNDONGZHONGDUANZHAIA
10298,013217,CTZGHQ90TGDZDZC,财通资管鸿启90天滚动中短债C,债券型-中短债,CAITONGZIGUANHONGQI90TIANGUNDONGZHONGDUANZHAIC
10299,013220,ZOXXJZYNCYHHA,中欧新兴价值一年持有混合A,混合型-偏股,ZHONGOUXINXINGJIAZHIYINIANCHIYOUHUNHEA
10300,013221,ZOXXJZYNCYHHC,中欧新兴价值一年持有混合C,混合型-偏股,ZHONGOUXINXINGJIAZHIYINIANCHIYOUHUNHEC
10301,013222,BYZX3GYDKZQA,博远臻享3个月定开债券A,债券型-长债,BOYUANZHENXIANG3GEYUEDINGKAIZHAIQUANA
10302,013223,BYZX3GYDKZQC,博远臻享3个月定开债券C,债券型-长债,BOYUANZHENXIANG3GEYUEDINGKAIZHAIQUANC
10303,013224,PYASGGTLHHHC,浦银安盛港股通量化混合C,混合型-灵活,PUYINANSHENGGANGGUTONGLIANGHUAHUNHEC
10304,013225,JSCCAJYNCYQHHA,景顺长城安景一年持有期混合A,混合型-偏债,JINGSHUNCHANGCHENGANJINGYINIANCHIYOUQIHUNHEA
10305,013226,JSCCAJYNCYQHHC,景顺长城安景一年持有期混合C,混合型-偏债,JINGSHUNCHANGCHENGANJINGYINIANCHIYOUQIHUNHEC
10306,013227,ZYXX30TGDCYDZZQA,中邮鑫享30天滚动持有短债债券A,债券型-中短债,ZHONGYOUXINXIANG30TIANGUNDONGCHIYOUDUANZHAIZHAIQUANA
10307,013228,ZYXX30TGDCYDZZQC,中邮鑫享30天滚动持有短债债券C,债券型-中短债,ZHONGYOUXINXIANG30TIANGUNDONGCHIYOUDUANZHAIZHAIQUANC
10308,013231,ZSZDYZQA,浙商智多盈债券A,债券型-混合二级,ZHESHANGZHIDUOYINGZHAIQUANA
10309,013232,ZSZDYZQC,浙商智多盈债券C,债券型-混合二级,ZHESHANGZHIDUOYINGZHAIQUANC
10310,013233,HXZZ500ZSZXZQA,华夏中证500指数智选增强A,指数型-股票,HUAXIAZHONGZHENG500ZHISHUZHIXUANZENGQIANGA
10311,013234,HXZZ500ZSZXZQC,华夏中证500指数智选增强C,指数型-股票,HUAXIAZHONGZHENG500ZHISHUZHIXUANZENGQIANGC
10312,013235,HFFHYNDKZQFQ,华富富惠一年定开债券发起,债券型-长债,HUAFUFUHUIYINIANDINGKAIZHAIQUANFAQI
10313,013236,CX30TGDCYZQA,长信30天滚动持有债券A,债券型-中短债,CHANGXIN30TIANGUNDONGCHIYOUZHAIQUANA
10314,013237,CX30TGDCYZQC,长信30天滚动持有债券C,债券型-中短债,CHANGXIN30TIANGUNDONGCHIYOUZHAIQUANC
10315,013238,CTJHYXYNCYHHA,财通均衡优选一年持有混合A,混合型-偏股,CAITONGJUNHENGYOUXUANYINIANCHIYOUHUNHEA
10316,013239,CTJHYXYNCYHHC,财通均衡优选一年持有混合C,混合型-偏股,CAITONGJUNHENGYOUXUANYINIANCHIYOUHUNHEC
10317,013242,BXRFYSHYGP,北信瑞丰优势行业股票,股票型,BEIXINRUIFENGYOUSHIHANGYEGUPIAO
10318,013243,THAKYFYNCYHHA,天弘安康颐丰一年持有混合A,混合型-偏债,TIANHONGANKANGYIFENGYINIANCHIYOUHUNHEA
10319,013244,THAKYFYNCYHHC,天弘安康颐丰一年持有混合C,混合型-偏债,TIANHONGANKANGYIFENGYINIANCHIYOUHUNHEC
10320,013245,HLYLMB2025YNCYHHFOFA,宏利养老目标2025一年持有混合(FOF)A,FOF-稳健型,HONGLIYANGLAOMUBIAO2025YINIANCHIYOUHUNHEFOFA
10321,013246,HLYLMB2030YNCYHHFOFA,宏利养老目标2030一年持有混合(FOF)A,FOF-稳健型,HONGLIYANGLAOMUBIAO2030YINIANCHIYOUHUNHEFOFA
10322,013247,JYRZSNCYQHH,交银瑞卓三年持有期混合,混合型-偏股,JIAOYINRUIZHUOSANNIANCHIYOUQIHUNHE
10323,013248,JYHTYNCYQHHA,交银鸿泰一年持有期混合A,混合型-偏债,JIAOYINHONGTAIYINIANCHIYOUQIHUNHEA
10324,013249,JYHTYNCYQHHC,交银鸿泰一年持有期混合C,混合型-偏债,JIAOYINHONGTAIYINIANCHIYOUQIHUNHEC
10325,013250,HTCXZNZZHHXFQSA,红土创新智能制造混合型发起式A,混合型-偏股,HONGTUCHUANGXINZHINENGZHIZAOHUNHEXINGFAQISHIA
10326,013251,ZXJTWSZQA,中信建投稳硕债券A,债券型-长债,ZHONGXINJIANTOUWENSHUOZHAIQUANA
10327,013252,ZXJTWSZQC,中信建投稳硕债券C,债券型-长债,ZHONGXINJIANTOUWENSHUOZHAIQUANC
10328,013253,HFTYLMBRQ2035FOFA,海富通养老目标日期2035(FOF)A,FOF-均衡型,HAIFUTONGYANGLAOMUBIAORIQI2035FOFA
10329,013254,HAYXWJYLMBYNCYHHFQSFOFA,华安优享稳健养老目标一年持有混合发起式(FOF)A,FOF-稳健型,HUAANYOUXIANGWENJIANYANGLAOMUBIAOYINIANCHIYOUHUNHEFAQISHIFOFA
10330,013255,XQYXJQSGYCYFOFC,兴全优选进取三个月持有(FOF)C,FOF-进取型,XINGQUANYOUXUANJINQUSANGEYUECHIYOUFOFC
10331,013257,NFTY6GYCYZQA,南方通元6个月持有债券A,债券型-混合二级,NANFANGTONGYUAN6GEYUECHIYOUZHAIQUANA
10332,013258,NFTY6GYCYZQC,南方通元6个月持有债券C,债券型-混合二级,NANFANGTONGYUAN6GEYUECHIYOUZHAIQUANC
10333,013259,PYASXJJJGHHC,浦银安盛新经济结构混合C,混合型-灵活,PUYINANSHENGXINJINGJIJIEGOUHUNHEC
10334,013260,TPRXHHA,太平睿享混合A,混合型-偏债,TAIPINGRUIXIANGHUNHEA
10335,013261,TPRXHHC,太平睿享混合C,混合型-偏债,TAIPINGRUIXIANGHUNHEC
10336,013262,XBLDGGJXGPC,西部利得个股精选股票C,股票型,XIBULIDEGEGUJINGXUANGUPIAOC
10337,013263,JYNNYXYNCYZQA,金鹰年年邮享一年持有债券A,债券型-混合二级,JINYINGNIANNIANYOUXIANGYINIANCHIYOUZHAIQUANA
10338,013264,JYNNYXYNCYZQC,金鹰年年邮享一年持有债券C,债券型-混合二级,JINYINGNIANNIANYOUXIANGYINIANCHIYOUZHAIQUANC
10339,013265,PYCXYNDKZFQS,鹏扬淳熙一年定开债发起式,债券型-长债,PENGYANGCHUNXIYINIANDINGKAIZHAIFAQISHI
10340,013266,TXZXCZLHPZHHC,泰信智选成长灵活配置混合C,混合型-灵活,TAIXINZHIXUANCHENGZHANGLINGHUOPEIZHIHUNHEC
10341,013267,THAKYLHHA,天弘安康颐利混合A,混合型-偏债,TIANHONGANKANGYILIHUNHEA
10342,013268,THAKYLHHC,天弘安康颐利混合C,混合型-偏债,TIANHONGANKANGYILIHUNHEC
10343,013269,JYRHSNCYQHH,交银瑞和三年持有期混合,混合型-偏股,JIAOYINRUIHESANNIANCHIYOUQIHUNHE
10344,013270,QHKYJLYNCYHHA,前海开源聚利一年持有混合A,混合型-偏股,QIANHAIKAIYUANJULIYINIANCHIYOUHUNHEA
10345,013271,QHKYJLYNCYHHC,前海开源聚利一年持有混合C,混合型-偏股,QIANHAIKAIYUANJULIYINIANCHIYOUHUNHEC
10346,013272,GTJA1NDKZQFQS,国泰君安1年定开债券发起式,债券型-长债,GUOTAIJUNAN1NIANDINGKAIZHAIQUANFAQISHI
10347,013273,ZSHS300DCDQZZSC,招商沪深300地产等权重指数C,指数型-股票,ZHAOSHANGHUSHEN300DICHANDENGQUANZHONGZHISHUC
10348,013274,CCYHSJHHC,长城优化升级混合C,混合型-偏股,CHANGCHENGYOUHUASHENGJIHUNHEC
10349,013275,FGZZMTZSLOFC,富国中证煤炭指数(LOF)C,指数型-股票,FUGUOZHONGZHENGMEITANZHISHULOFC
10350,013276,FGZZQZZQGSZSLOFC,富国中证全指证券公司指数(LOF)C,指数型-股票,FUGUOZHONGZHENGQUANZHIZHENGQUANGONGSIZHISHULOFC
10351,013277,FGCYBETFLJC,富国创业板ETF联接C,指数型-股票,FUGUOCHUANGYEBANETFLIANJIEC
10352,013278,FGZZTYCYZSLOFC,富国中证体育产业指数(LOF)C,指数型-股票,FUGUOZHONGZHENGTIYUCHANYEZHISHULOFC
10353,013279,GTYXLHYNCYFOF,国泰优选领航一年持有(FOF),FOF-进取型,GUOTAIYOUXUANLINGHANGYINIANCHIYOUFOF
10354,013280,HLRZWJHHC,宏利睿智稳健混合C,混合型-灵活,HONGLIRUIZHIWENJIANHUNHEC
10355,013281,GTJA30TGDCYZDZA,国泰君安30天滚动持有中短债A,债券型-中短债,GUOTAIJUNAN30TIANGUNDONGCHIYOUZHONGDUANZHAIA
10356,013282,GTJA30TGDCYZDZC,国泰君安30天滚动持有中短债C,债券型-中短债,GUOTAIJUNAN30TIANGUNDONGCHIYOUZHONGDUANZHAIC
10357,013283,ZOXYYNDKZQFQ,中欧兴盈一年定开债券发起,债券型-长债,ZHONGOUXINGYINGYINIANDINGKAIZHAIQUANFAQI
10358,013284,SYJZZZ3GYCYQHHA,上银价值增长3个月持有期混合A,混合型-平衡,SHANGYINJIAZHIZENGZHANG3GEYUECHIYOUQIHUNHEA
10359,013285,SYJZZZ3GYCYQHHC,上银价值增长3个月持有期混合C,混合型-平衡,SHANGYINJIAZHIZENGZHANG3GEYUECHIYOUQIHUNHEC
10360,013286,FGSZZSETFLJC,富国上证指数ETF联接C,指数型-股票,FUGUOSHANGZHENGZHISHUETFLIANJIEC
10361,013287,YFDYSJZYNCYHHFOFA,易方达优势价值一年持有混合(FOF)A,FOF-均衡型,YIFANGDAYOUSHIJIAZHIYINIANCHIYOUHUNHEFOFA
10362,013288,YFDYSJZYNCYHHFOFC,易方达优势价值一年持有混合(FOF)C,FOF-均衡型,YIFANGDAYOUSHIJIAZHIYINIANCHIYOUHUNHEFOFC
10363,013289,GYSPYLHHA,工银食品饮料混合A,混合型-偏股,GONGYINSHIPINYINLIAOHUNHEA
10364,013290,GYSPYLHHC,工银食品饮料混合C,混合型-偏股,GONGYINSHIPINYINLIAOHUNHEC
10365,013291,FGHS300ZSZQC,富国沪深300指数增强C,指数型-股票,FUGUOHUSHEN300ZHISHUZENGQIANGC
10366,013292,FGZZZNQCLOFC,富国中证智能汽车(LOF)C,指数型-股票,FUGUOZHONGZHENGZHINENGQICHELOFC
10367,013293,CCJKXFHHA,长城健康消费混合A,混合型-偏股,CHANGCHENGJIANKANGXIAOFEIHUNHEA
10368,013294,DFHZXSNCYHHA,东方红智选三年持有混合A,混合型-偏股,DONGFANGHONGZHIXUANSANNIANCHIYOUHUNHEA
10369,013295,DFHZXSNCYHHC,东方红智选三年持有混合C,混合型-偏股,DONGFANGHONGZHIXUANSANNIANCHIYOUHUNHEC
10370,013296,MSJYJYJXHH,民生加银聚优精选混合,混合型-偏股,MINSHENGJIAYINJUYOUJINGXUANHUNHE
10371,013297,JHPGYNDKCZZQFQS,嘉合磐固一年定开纯债债券发起式,债券型-长债,JIAHEPANGUYINIANDINGKAICHUNZHAIZHAIQUANFAQISHI
10372,013298,NFZZKCCY50ETFLJA,南方中证科创创业50ETF联接A,指数型-股票,NANFANGZHONGZHENGKECHUANGCHUANGYE50ETFLIANJIEA
10373,013299,NFZZKCCY50ETFLJC,南方中证科创创业50ETF联接C,指数型-股票,NANFANGZHONGZHENGKECHUANGCHUANGYE50ETFLIANJIEC
10374,013300,GYJZWJ6GYCYHHFOFA,工银价值稳健6个月持有混合(FOF)A,FOF-稳健型,GONGYINJIAZHIWENJIAN6GEYUECHIYOUHUNHEFOFA
10375,013301,GYJZWJ6GYCYHHFOFC,工银价值稳健6个月持有混合(FOF)C,FOF-稳健型,GONGYINJIAZHIWENJIAN6GEYUECHIYOUHUNHEFOFC
10376,013302,ZSZZKCCY50ETFLJA,招商中证科创创业50ETF联接A,指数型-股票,ZHAOSHANGZHONGZHENGKECHUANGCHUANGYE50ETFLIANJIEA
10377,013303,ZSZZKCCY50ETFLJC,招商中证科创创业50ETF联接C,指数型-股票,ZHAOSHANGZHONGZHENGKECHUANGCHUANGYE50ETFLIANJIEC
10378,013304,YFDZZKCCY50LJA,易方达中证科创创业50联接A,指数型-股票,YIFANGDAZHONGZHENGKECHUANGCHUANGYE50LIANJIEA
10379,013305,YFDZZKCCY50LJC,易方达中证科创创业50联接C,指数型-股票,YIFANGDAZHONGZHENGKECHUANGCHUANGYE50LIANJIEC
10380,013308,YFDHSKJETFLJQDIIA,易方达恒生科技ETF联接(QDII)A,指数型-海外股票,YIFANGDAHENGSHENGKEJIETFLIANJIEQDIIA
10381,013309,YFDHSKJETFLJQDIIC,易方达恒生科技ETF联接(QDII)C,指数型-海外股票,YIFANGDAHENGSHENGKEJIETFLIANJIEQDIIC
10382,013310,HXKCCY50ETFLJA,华夏科创创业50ETF联接A,指数型-股票,HUAXIAKECHUANGCHUANGYE50ETFLIANJIEA
10383,013311,HXKCCY50ETFLJC,华夏科创创业50ETF联接C,指数型-股票,HUAXIAKECHUANGCHUANGYE50ETFLIANJIEC
10384,013312,GYZTCLHHC,工银主题策略混合C,混合型-偏股,GONGYINZHUTICELUEHUNHEC
10385,013313,FGZZKCCY50ETFLJA,富国中证科创创业50ETF联接A,指数型-股票,FUGUOZHONGZHENGKECHUANGCHUANGYE50ETFLIANJIEA
10386,013314,FGZZKCCY50ETFLJC,富国中证科创创业50ETF联接C,指数型-股票,FUGUOZHONGZHENGKECHUANGCHUANGYE50ETFLIANJIEC
10387,013315,JSZZKCCY50ETFFQLJA,嘉实中证科创创业50ETF发起联接A,指数型-股票,JIASHIZHONGZHENGKECHUANGCHUANGYE50ETFFAQILIANJIEA
10388,013316,JSZZKCCY50ETFFQLJC,嘉实中证科创创业50ETF发起联接C,指数型-股票,JIASHIZHONGZHENGKECHUANGCHUANGYE50ETFFAQILIANJIEC
10389,013317,HBZZKCCY50ETFLJA,华宝中证科创创业50ETF联接A,指数型-股票,HUABAOZHONGZHENGKECHUANGCHUANGYE50ETFLIANJIEA
10390,013318,HBZZKCCY50ETFLJC,华宝中证科创创业50ETF联接C,指数型-股票,HUABAOZHONGZHENGKECHUANGCHUANGYE50ETFLIANJIEC
10391,013319,HAZZXNYQCETFFQSLJA,华安中证新能源汽车ETF发起式联接A,指数型-股票,HUAANZHONGZHENGXINNENGYUANQICHEETFFAQISHILIANJIEA
10392,013320,HAZZXNYQCETFFQSLJC,华安中证新能源汽车ETF发起式联接C,指数型-股票,HUAANZHONGZHENGXINNENGYUANQICHEETFFAQISHILIANJIEC
10393,013321,BSHYWJYNCYQHHA,博时恒盈稳健一年持有期混合A,混合型-偏债,BOSHIHENGYINGWENJIANYINIANCHIYOUQIHUNHEA
10394,013322,BSHYWJYNCYQHHC,博时恒盈稳健一年持有期混合C,混合型-偏债,BOSHIHENGYINGWENJIANYINIANCHIYOUQIHUNHEC
10395,013323,GSABSZSNCYHHA,国寿安保盛泽三年持有混合A,混合型-偏股,GUOSHOUANBAOSHENGZESANNIANCHIYOUHUNHEA
10396,013324,GSABSZSNCYHHC,国寿安保盛泽三年持有混合C,混合型-偏股,GUOSHOUANBAOSHENGZESANNIANCHIYOUHUNHEC
10397,013325,SWLXHLSGYDQKFZQA,申万菱信恒利三个月定期开放债券A,债券型-长债,SHENWANLINGXINHENGLISANGEYUEDINGQIKAIFANGZHAIQUANA
10398,013326,WJJQQDHHA,万家景气驱动混合A,混合型-偏股,WANJIAJINGQIQUDONGHUNHEA
10399,013327,WJJQQDHHC,万家景气驱动混合C,混合型-偏股,WANJIAJINGQIQUDONGHUNHEC
10400,013328,JSQQJZGPQDIIRMB,嘉实全球价值股票(QDII)人民币,QDII-普通股票,JIASHIQUANQIUJIAZHIGUPIAOQDIIRENMINBI
10401,013329,JSQQJZGPQDIIMYXH,嘉实全球价值股票(QDII)美元现汇,QDII-普通股票,JIASHIQUANQIUJIAZHIGUPIAOQDIIMEIYUANXIANHUI
10402,013330,FGZZYHZSLOFC,富国中证银行指数(LOF)C,指数型-股票,FUGUOZHONGZHENGYINHANGZHISHULOFC
10403,013331,FGZZ1000ZSZQLOFC,富国中证1000指数增强(LOF)C,指数型-股票,FUGUOZHONGZHENG1000ZHISHUZENGQIANGLOFC
10404,013332,FGZZ500ZSZQLOFC,富国中证500指数增强(LOF)C,指数型-股票,FUGUOZHONGZHENG500ZHISHUZENGQIANGLOFC
10405,013333,DXXRYNDKC,东兴兴瑞一年定开C,债券型-长债,DONGXINGXINGRUIYINIANDINGKAIC
10406,013334,PHJZYH6GYCYHHA,鹏华价值远航6个月持有混合A,混合型-偏股,PENGHUAJIAZHIYUANHANG6GEYUECHIYOUHUNHEA
10407,013335,PHJZYH6GYCYHHC,鹏华价值远航6个月持有混合C,混合型-偏股,PENGHUAJIAZHIYUANHANG6GEYUECHIYOUHUNHEC
10408,013336,THAY90TGDCYDZFQC,天弘安悦90天滚动持有短债发起C,债券型-中短债,TIANHONGANYUE90TIANGUNDONGCHIYOUDUANZHAIFAQIC
10409,013337,CJHXYJLF3GYCYHHFQFOFA,创金合信宜久来福3个月持有混合发起(FOF)A,FOF-稳健型,CHUANGJINHEXINYIJIULAIFU3GEYUECHIYOUHUNHEFAQIFOFA
10410,013338,CJHXYJLF3GYCYHHFQFOFC,创金合信宜久来福3个月持有混合发起(FOF)C,FOF-稳健型,CHUANGJINHEXINYIJIULAIFU3GEYUECHIYOUHUNHEFAQIFOFC
10411,013339,CJHXXPCYGPFQA,创金合信芯片产业股票发起A,股票型,CHUANGJINHEXINXINPIANCHANYEGUPIAOFAQIA
10412,013340,CJHXXPCYGPFQC,创金合信芯片产业股票发起C,股票型,CHUANGJINHEXINXINPIANCHANYEGUPIAOFAQIC
10413,013341,GYHXJYHHA,工银核心机遇混合A,混合型-偏股,GONGYINHEXINJIYUHUNHEA
10414,013342,GYHXJYHHC,工银核心机遇混合C,混合型-偏股,GONGYINHEXINJIYUHUNHEC
10415,013343,PAYXWJ1NCYHHFOFA,平安盈欣稳健1年持有混合(FOF)A,FOF-稳健型,PINGANYINGXINWENJIAN1NIANCHIYOUHUNHEFOFA
10416,013344,PAYXWJ1NCYHHFOFC,平安盈欣稳健1年持有混合(FOF)C,FOF-稳健型,PINGANYINGXINWENJIAN1NIANCHIYOUHUNHEFOFC
10417,013345,FRXXJSHHA,富荣信息技术混合A,混合型-偏股,FURONGXINXIJISHUHUNHEA
10418,013346,FRXXJSHHC,富荣信息技术混合C,混合型-偏股,FURONGXINXIJISHUHUNHEC
10419,013347,GYFYHBLHPZHHC,工银丰盈回报灵活配置混合C,混合型-灵活,GONGYINFENGYINGHUIBAOLINGHUOPEIZHIHUNHEC
10420,013348,CJHXDJKHHA,创金合信大健康混合A,混合型-偏股,CHUANGJINHEXINDAJIANKANGHUNHEA
10421,013349,CJHXDJKHHC,创金合信大健康混合C,混合型-偏股,CHUANGJINHEXINDAJIANKANGHUNHEC
10422,013350,GDBDXXJFWYHHC,光大保德信先进服务业混合C,混合型-灵活,GUANGDABAODEXINXIANJINFUWUYEHUNHEC
10423,013351,ZJJA60TGDCYZDZFQSA,中加聚安60天滚动持有中短债发起式A,债券型-中短债,ZHONGJIAJUAN60TIANGUNDONGCHIYOUZHONGDUANZHAIFAQISHIA
10424,013352,ZJJA60TGDCYZDZFQSC,中加聚安60天滚动持有中短债发起式C,债券型-中短债,ZHONGJIAJUAN60TIANGUNDONGCHIYOUZHONGDUANZHAIFAQISHIC
10425,013353,PHSHYNCYQHHA,鹏华上华一年持有期混合A,混合型-偏债,PENGHUASHANGHUAYINIANCHIYOUQIHUNHEA
10426,013354,PHSHYNCYQHHC,鹏华上华一年持有期混合C,混合型-偏债,PENGHUASHANGHUAYINIANCHIYOUQIHUNHEC
10427,013355,GYXJRGPC,工银新金融股票C,股票型,GONGYINXINJINRONGGUPIAOC
10428,013356,DMHGSJXHHA,大摩沪港深精选混合A,混合型-偏股,DAMOHUGANGSHENJINGXUANHUNHEA
10429,013357,DMHGSJXHHC,大摩沪港深精选混合C,混合型-偏股,DAMOHUGANGSHENJINGXUANHUNHEC
10430,013358,SYGZLYX9GYCYHHA,上银高质量优选9个月持有混合A,混合型-偏股,SHANGYINGAOZHILIANGYOUXUAN9GEYUECHIYOUHUNHEA
10431,013359,SYGZLYX9GYCYHHC,上银高质量优选9个月持有混合C,混合型-偏股,SHANGYINGAOZHILIANGYOUXUAN9GEYUECHIYOUHUNHEC
10432,013360,HXPTHHC,华夏磐泰混合C,混合型-偏债,HUAXIAPANTAIHUNHEC
10433,013363,DCZGYSHHQDIIA,大成中国优势混合(QDII)A,QDII-混合偏股,DACHENGZHONGGUOYOUSHIHUNHEQDIIA
10434,013364,DCZGYSHHQDIIC,大成中国优势混合(QDII)C,QDII-混合偏股,DACHENGZHONGGUOYOUSHIHUNHEQDIIC
10435,013365,HTFCYSJHHA,汇添富产业升级混合A,混合型-偏股,HUITIANFUCHANYESHENGJIHUNHEA
10436,013366,HTFCYSJHHC,汇添富产业升级混合C,混合型-偏股,HUITIANFUCHANYESHENGJIHUNHEC
10437,013367,HTFDYJZFXHHA,汇添富多元价值发现混合A,混合型-偏股,HUITIANFUDUOYUANJIAZHIFAXIANHUNHEA
10438,013368,HTFDYJZFXHHC,汇添富多元价值发现混合C,混合型-偏股,HUITIANFUDUOYUANJIAZHIFAXIANHUNHEC
10439,013369,HTFZZHXKJYNCYHHA,汇添富自主核心科技一年持有混合A,混合型-偏股,HUITIANFUZIZHUHEXINKEJIYINIANCHIYOUHUNHEA
10440,013370,HTFZZHXKJYNCYHHC,汇添富自主核心科技一年持有混合C,混合型-偏股,HUITIANFUZIZHUHEXINKEJIYINIANCHIYOUHUNHEC
10441,013373,ZYZQAYZQA,中银证券安业债券A,债券型-长债,ZHONGYINZHENGQUANANYEZHAIQUANA
10442,013374,ZYZQAYZQC,中银证券安业债券C,债券型-长债,ZHONGYINZHENGQUANANYEZHAIQUANC
10443,013375,PAYX120TGDCYZDZA,平安元鑫120天滚动持有中短债A,债券型-中短债,PINGANYUANXIN120TIANGUNDONGCHIYOUZHONGDUANZHAIA
10444,013376,PAYX120TGDCYZDZC,平安元鑫120天滚动持有中短债C,债券型-中短债,PINGANYUANXIN120TIANGUNDONGCHIYOUZHONGDUANZHAIC
10445,013377,DHQH6GYCYHHC,东海启航6个月持有混合C,混合型-偏债,DONGHAIQIHANG6GEYUECHIYOUHUNHEC
10446,013378,FZFBWYCZA,方正富邦稳裕纯债A,债券型-长债,FANGZHENGFUBANGWENYUCHUNZHAIA
10447,013379,FZFBWYCZC,方正富邦稳裕纯债C,债券型-长债,FANGZHENGFUBANGWENYUCHUNZHAIC
10448,013380,JSCCJTCLZQC,景顺长城景泰纯利债券C,债券型-混合一级,JINGSHUNCHANGCHENGJINGTAICHUNLIZHAIQUANC
10449,013381,ZOZX3GYCYHHFOFA,中欧甄选3个月持有混合(FOF)A,FOF-进取型,ZHONGOUZHENXUAN3GEYUECHIYOUHUNHEFOFA
10450,013382,ZOZX3GYCYHHFOFC,中欧甄选3个月持有混合(FOF)C,FOF-进取型,ZHONGOUZHENXUAN3GEYUECHIYOUHUNHEFOFC
10451,013383,HSQHGDZZHHA,恒生前海高端制造混合A,混合型-偏股,HENGSHENGQIANHAIGAODUANZHIZAOHUNHEA
10452,013384,HSQHGDZZHHC,恒生前海高端制造混合C,混合型-偏股,HENGSHENGQIANHAIGAODUANZHIZAOHUNHEC
10453,013385,XAYSJZHHA,信澳优势价值混合A,混合型-偏股,XINAOYOUSHIJIAZHIHUNHEA
10454,013386,XAYSJZHHC,信澳优势价值混合C,混合型-偏股,XINAOYOUSHIJIAZHIHUNHEC
10455,013387,CCJZLHHHA,长城价值领航混合A,混合型-偏股,CHANGCHENGJIAZHILINGHANGHUNHEA
10456,013388,CCJZLHHHC,长城价值领航混合C,混合型-偏股,CHANGCHENGJIAZHILINGHANGHUNHEC
10457,013389,HXCZXFYNCYHHA,华夏成长先锋一年持有混合A,混合型-偏股,HUAXIACHENGZHANGXIANFENGYINIANCHIYOUHUNHEA
10458,013390,HXCZXFYNCYHHC,华夏成长先锋一年持有混合C,混合型-偏股,HUAXIACHENGZHANGXIANFENGYINIANCHIYOUHUNHEC
10459,013391,ZSATZQD,招商安泰债券D,债券型-长债,ZHAOSHANGANTAIZHAIQUAND
10460,013392,GFGGTYZZZHHC,广发港股通优质增长混合C,混合型-偏股,GUANGFAGANGGUTONGYOUZHIZENGZHANGHUNHEC
10461,013393,XAJZJXHHA,信澳价值精选混合A,混合型-偏股,XINAOJIAZHIJINGXUANHUNHEA
10462,013394,XAJZJXHHC,信澳价值精选混合C,混合型-偏股,XINAOJIAZHIJINGXUANHUNHEC
10463,013395,HXXNYCLTHHFQSA,华夏新能源车龙头混合发起式A,混合型-偏股,HUAXIAXINNENGYUANCHELONGTOUHUNHEFAQISHIA
10464,013396,HXXNYCLTHHFQSC,华夏新能源车龙头混合发起式C,混合型-偏股,HUAXIAXINNENGYUANCHELONGTOUHUNHEFAQISHIC
10465,013397,SYWJYX12GYCYHHFQSFOFA,上银稳健优选12个月持有混合发起式(FOF)A,FOF-稳健型,SHANGYINWENJIANYOUXUAN12GEYUECHIYOUHUNHEFAQISHIFOFA
10466,013398,SYWJYX12GYCYHHFQSFOFC,上银稳健优选12个月持有混合发起式(FOF)C,FOF-稳健型,SHANGYINWENJIANYOUXUAN12GEYUECHIYOUHUNHEFAQISHIFOFC
10467,013399,DCWY90TGDCYZQA,大成稳益90天滚动持有债券A,债券型-中短债,DACHENGWENYI90TIANGUNDONGCHIYOUZHAIQUANA
10468,013400,DCWY90TGDCYZQC,大成稳益90天滚动持有债券C,债券型-中短债,DACHENGWENYI90TIANGUNDONGCHIYOUZHAIQUANC
10469,013401,DCWY90TGDCYZQE,大成稳益90天滚动持有债券E,债券型-中短债,DACHENGWENYI90TIANGUNDONGCHIYOUZHAIQUANE
10470,013402,HXHSKJETFFQSLJQDIIA,华夏恒生科技ETF发起式联接(QDII)A,指数型-海外股票,HUAXIAHENGSHENGKEJIETFFAQISHILIANJIEQDIIA
10471,013403,HXHSKJETFFQSLJQDIIC,华夏恒生科技ETF发起式联接(QDII)C,指数型-海外股票,HUAXIAHENGSHENGKEJIETFFAQISHILIANJIEQDIIC
10472,013404,DCBP500DQZZSQDIIAMY,大成标普500等权重指数(QDII)A美元,指数型-海外股票,DACHENGBIAOPU500DENGQUANZHONGZHISHUQDIIAMEIYUAN
10473,013405,ZHRX3GYDKZA,中航瑞旭3个月定开债A,债券型-长债,ZHONGHANGRUIXU3GEYUEDINGKAIZHAIA
10474,013406,ZHRX3GYDKZC,中航瑞旭3个月定开债C,债券型-长债,ZHONGHANGRUIXU3GEYUEDINGKAIZHAIC
10475,013408,FCFHZQA,蜂巢丰和债券A,债券型-混合一级,FENGCHAOFENGHEZHAIQUANA
10476,013409,FCFHZQC,蜂巢丰和债券C,债券型-混合一级,FENGCHAOFENGHEZHAIQUANC
10477,013410,BSYLLHPZHHC,博时裕隆灵活配置混合C,混合型-灵活,BOSHIYULONGLINGHUOPEIZHIHUNHEC
